2019-05-29,40.5200,39.9400
2019-05-28,41.7000,40.9500
2019-05-24,41.2800,41.5100
2019-05-23,40.8000,40.4700
2019-05-22,41.0500,41.2500
2019-05-21,42.0000,41.5000
2019-05-20,41.1900,41.5900
2019-05-17,41.9800,41.9100
2019-05-16,41.4800,43.0000
2019-05-15,39.3700,41.2900
2019-05-14,38.3100,39.9600
2019-05-13,38.7900,37.1000
2019-05-10,42.0000,41.5700
